epoch,map,map_05,train loss,train cls loss,train box reg loss,train obj loss,train rpn loss
1,0.01751640838185751,0.06752589672791065,0.9739229679107666,0.4167766,0.33763814,0.20897834,0.11445369
2,0.08326486190668599,0.23655803281255167,0.8105741739273071,0.30939904,0.33525935,0.08816056,0.05323811
3,0.04147099321052668,0.14290997187770407,0.6510577201843262,0.29375416,0.33164743,0.072176285,0.046379175
4,0.033540970084906606,0.1395759580529722,0.5791963934898376,0.2815736,0.32142434,0.062628776,0.04258595
5,0.0732058454098512,0.2454827287095432,0.6638669371604919,0.2734299,0.31586322,0.058702216,0.04125245
6,0.0839457489914862,0.29214451672227426,0.4598982334136963,0.26280758,0.30394894,0.054181702,0.039559294
7,0.07127798183555446,0.24841491072092955,0.7646089792251587,0.25452253,0.29830188,0.051242948,0.038501713
8,0.05260460963522613,0.1841565830358018,0.8443788886070251,0.24601606,0.28975368,0.049475968,0.037740875
9,0.0570453170753328,0.19455453021511657,0.7644351720809937,0.24067202,0.28754675,0.046910666,0.037035592
10,0.07381805207704732,0.2530237890994002,0.9927831888198853,0.23684458,0.28039113,0.044811994,0.036314685
11,0.07918653119089035,0.28527636511122895,0.5497291088104248,0.23189792,0.2756231,0.04466073,0.035599064
12,0.0831697155020835,0.28470050275807224,0.5102705955505371,0.22149134,0.267215,0.04186264,0.03499333
13,0.07471211403546815,0.279497795422333,0.8304414749145508,0.21488254,0.25959462,0.04121045,0.03509373
14,0.11387482236597563,0.38579114952128557,0.32520875334739685,0.21021904,0.25635615,0.040600415,0.034137055
15,0.07813812542005069,0.27855783387527044,0.4593793451786041,0.20721242,0.25221825,0.03959762,0.03396327
16,0.10095994693845421,0.3458393735858684,0.3115096092224121,0.2022319,0.24635217,0.03827014,0.033331808
17,0.08634121084958372,0.30762696000572354,0.5375044941902161,0.1985129,0.24434765,0.03707169,0.03307414
18,0.08126772431664818,0.28295871250535626,0.5981753468513489,0.1944383,0.24132591,0.036942165,0.03246958
19,0.07951604425114978,0.29359664746056724,0.46204543113708496,0.18981284,0.2365862,0.03554101,0.03271651
20,0.08574785634944493,0.2983413056629875,0.5485756397247314,0.18482223,0.23035984,0.03584933,0.032309137
21,0.07168861268226984,0.2569103492563604,0.34591054916381836,0.18107107,0.22820641,0.034525506,0.032236874
22,0.08262693176041326,0.2801229846819575,0.4451155662536621,0.17913404,0.2254081,0.033925414,0.031505562
23,0.06292981917269742,0.23232074968744368,0.5153869390487671,0.17441054,0.22021732,0.033311654,0.03199509
24,0.1053213866527838,0.34756826612298547,0.24590983986854553,0.1745493,0.2216043,0.032462105,0.031174287
25,0.10852738589291477,0.36780459315177966,0.37901240587234497,0.17246398,0.22018239,0.032918006,0.031429797
