epoch,map,map_05,train loss,train cls loss,train box reg loss,train obj loss,train rpn loss
1,1.2020215919861762e-05,6.978464898484653e-05,1.950259804725647,0.7308255,0.35912266,0.537267,0.15563853
2,0.0005490993189624201,0.0028665638637487864,2.010136842727661,0.71490085,0.5460822,0.36696962,0.1561521
3,0.0008506213817683549,0.005231357656112856,1.8442225456237793,0.7238314,0.6272059,0.33807752,0.15471795
4,0.0017152973156008787,0.00885345054859716,1.8078064918518066,0.7506071,0.70091313,0.3106712,0.14707358
5,0.0021501715210437444,0.009411541837799232,1.950998067855835,0.7382799,0.70122564,0.29145762,0.14422224
6,0.0012488776163489272,0.00524532463273148,1.7831679582595825,0.71095914,0.69626373,0.2769319,0.14472844
7,0.0017129216161328445,0.008419436124198017,1.768066167831421,0.6860927,0.69434065,0.2651972,0.14263694
8,0.0014520061739855526,0.007153221184388982,1.6901304721832275,0.6653056,0.6863978,0.2523891,0.14244226
9,0.002982813459843504,0.012188259172815321,1.7011393308639526,0.64366007,0.6792437,0.24557912,0.14066073
10,0.002678198344588384,0.011464531091978912,1.7113851308822632,0.6260171,0.6638488,0.24048558,0.14035289
11,0.003193419403136408,0.013147933877175218,1.714383602142334,0.6079197,0.65258515,0.24136448,0.13993283
12,0.003909004987890109,0.013735307103943856,1.6140069961547852,0.5967393,0.64711916,0.23401217,0.13845722
13,0.002774383912715732,0.011936953416670672,1.7105491161346436,0.5896879,0.6428663,0.23050822,0.13883604
14,0.003575601684486413,0.013652827931857958,1.703856110572815,0.5798929,0.638877,0.22658287,0.13678998
15,0.003217786956685814,0.01280452738760194,1.5383176803588867,0.5683073,0.62886095,0.22595085,0.13875741
16,0.0038733257155523157,0.013969192102110999,1.596082091331482,0.5595892,0.6287718,0.22402716,0.13506936
17,0.004006706479124035,0.016577890602352815,1.4193722009658813,0.5530768,0.6274818,0.22055091,0.1361111
18,0.003775018897961564,0.015542415802139706,1.564683198928833,0.54698795,0.62688833,0.21925113,0.13658428
19,0.004017020359655524,0.014844821899448404,1.5541608333587646,0.5364693,0.61763936,0.21972619,0.13635442
20,0.003979474061953423,0.014405584568883753,1.4156954288482666,0.52723205,0.6146041,0.21654807,0.13490948
21,0.005553831246089391,0.020004525508782383,1.5350341796875,0.52366394,0.613471,0.21610712,0.1355256
22,0.004155426747624586,0.015212276039544273,1.3670049905776978,0.5190269,0.6112309,0.21643339,0.13467306
23,0.0036771994684288425,0.014690890864745856,1.4643309116363525,0.508582,0.6048759,0.21310923,0.13509554
24,0.005595757964575817,0.01913954920263916,1.471212387084961,0.5084858,0.60566634,0.21209933,0.13459876
25,0.004596248420971896,0.016176316759257653,1.489134669303894,0.5011288,0.6061412,0.21107471,0.13413161
