epoch,map,map_05,train loss,train cls loss,train box reg loss,train obj loss,train rpn loss
1,0.31390180167748577,0.6595765404299204,1.4879142045974731,0.72684413,0.7569669,0.035551004,0.011735257
2,0.371935118274881,0.7275894666212337,0.8690598011016846,0.3981774,0.7079018,0.01711184,0.008117964
3,0.39628494918185814,0.7447715131199902,0.7251815795898438,0.34752283,0.7110158,0.014268505,0.0070526837
4,0.40251128169240996,0.758670073000837,0.6894888281822205,0.3135604,0.69436026,0.013130041,0.0066059763
5,0.34141041531950694,0.6872872779010649,0.9942562580108643,0.2929161,0.68802047,0.012033759,0.006402406
6,0.3839765904533092,0.7475456202856295,1.2482995986938477,0.28163415,0.6851347,0.011420427,0.0063168
7,0.3715939093872099,0.7023416494337513,0.684678852558136,0.26426402,0.66422474,0.010776857,0.0061360854
8,0.3941964256356381,0.7388080726615897,1.2189009189605713,0.2501154,0.6648823,0.010224005,0.0057167034
9,0.33272431083478843,0.6898235893300158,0.7217804789543152,0.24334958,0.63839674,0.009896706,0.005756601
10,0.40341622802406896,0.7509312825146083,0.5188096761703491,0.22824286,0.6296477,0.009772303,0.0055523887
11,0.38939114997909585,0.7379819481627764,0.450008749961853,0.2177984,0.61685294,0.009478411,0.0053861015
12,0.41000945990584237,0.753291122297386,0.6029110550880432,0.21013646,0.5983764,0.00952107,0.005451295
13,0.3835465443547008,0.7455851697847973,0.22764453291893005,0.20608234,0.59699047,0.009246531,0.0053754197
14,0.3687750857406022,0.7257789743374639,1.4150704145431519,0.1977215,0.5889269,0.008830577,0.005197775
15,0.35275650982071627,0.7194007043818808,0.6318284273147583,0.19228938,0.5689797,0.0087211225,0.0051313145
16,0.3561295903922309,0.710920456960187,1.212860345840454,0.18570349,0.57012904,0.008484684,0.005134805
17,0.36184914692528697,0.7051867484232701,0.2606315314769745,0.17871709,0.55594534,0.008251732,0.0049170973
18,0.31360981935108007,0.671091299025936,0.638594925403595,0.17407796,0.54744035,0.007991439,0.004848066
19,0.3696509261481811,0.7196085685883875,0.3269655406475067,0.16873877,0.54570407,0.007614835,0.0046891076
20,0.3944459582015151,0.7507575987647538,0.5291244983673096,0.17021394,0.538395,0.007858923,0.0047528762
21,0.36287709198571216,0.7104643174371311,0.6334093809127808,0.16191047,0.5295826,0.0075927763,0.0045973677
22,0.39047343365657505,0.7314764557961339,1.4739365577697754,0.15814874,0.52419734,0.0072506624,0.0044953455
23,0.3465998717403227,0.7049186922074221,0.6948548555374146,0.16076866,0.5262884,0.007439305,0.004625558
24,0.3419572200025537,0.7070231138867035,1.1380442380905151,0.15436314,0.51295936,0.007429322,0.004636091
25,0.35353664217264735,0.7181288554290843,0.4913918375968933,0.15117994,0.49966136,0.0070929658,0.004437537
