epoch,map,map_05,train loss,train cls loss,train box reg loss,train obj loss,train rpn loss
1,5.382718021535477e-05,0.00025417209491564326,0.6859854459762573,0.56484896,0.25225076,0.31062222,0.025061969
2,0.0032363870554420427,0.010338985821954782,0.7809116244316101,0.3274298,0.2805284,0.103400595,0.020194469
3,0.0024284420571839636,0.009899164688081788,0.7432946562767029,0.34651002,0.30492944,0.07939372,0.016418148
4,0.002937649989279932,0.014448265182970918,0.7266706824302673,0.33965912,0.30345598,0.07106133,0.01591797
5,0.0033227696605501868,0.014672479733125542,0.6865423321723938,0.33137745,0.29714215,0.065258674,0.015142669
6,0.003918832793013982,0.018644404593639634,0.6326483488082886,0.31399247,0.28811,0.060983375,0.014685739
7,0.006208398703086423,0.02295577437079129,0.6251298189163208,0.30765742,0.284677,0.05782143,0.014269263
8,0.006526733160168163,0.028775880341793663,0.6571512222290039,0.2946507,0.2764675,0.05530455,0.013796038
9,0.006691063700011891,0.028251719093841905,0.6207965016365051,0.29034272,0.27421755,0.053857096,0.013493794
10,0.007688700777941182,0.029224108173269998,0.6436363458633423,0.28250456,0.2697171,0.050322708,0.013135016
11,0.008282682240975347,0.032491389477762256,0.57866370677948,0.2772738,0.26755744,0.049910586,0.013028133
12,0.0077163678483882754,0.03135480308948594,0.5999253392219543,0.26943365,0.262757,0.046751548,0.012573983
13,0.009753249872756163,0.03427014820830507,0.5530844926834106,0.26388928,0.26065513,0.04640843,0.012502063
14,0.009790189355793094,0.03856829887860644,0.5292748212814331,0.2593037,0.25765303,0.044358693,0.012271542
15,0.008725152541499663,0.032267150745350845,0.5188068151473999,0.2535063,0.25432155,0.043748192,0.012105472
16,0.009301635809522632,0.03750344255899299,0.5811986327171326,0.25211456,0.25204283,0.04365956,0.0120620895
17,0.009918205579566517,0.03791310932409385,0.5729274749755859,0.24719754,0.25040996,0.042082265,0.011841743
18,0.012337856325393172,0.04636777681547782,0.5240914821624756,0.24278611,0.2478411,0.041021507,0.011710943
19,0.013021456870704776,0.05083496263989892,0.5252100229263306,0.2400983,0.24421282,0.040841382,0.011739024
20,0.009368547376023524,0.03752320993077448,0.5183424353599548,0.23781098,0.24516441,0.039082415,0.011459541
21,0.011566512110807633,0.04427986878299325,0.475150465965271,0.23547246,0.2437294,0.03863705,0.011278876
22,0.011874920773120091,0.04426604789726904,0.5402176976203918,0.23144558,0.2406375,0.03857443,0.011410466
23,0.01344301494039493,0.050526312756128906,0.5448522567749023,0.23161559,0.24034876,0.03791665,0.0112974085
24,0.018226067333922902,0.06810228740084166,0.5026633739471436,0.22768307,0.23764823,0.036437128,0.011087077
25,0.014455003133398595,0.05437330481904738,0.4923218786716461,0.22452272,0.23609392,0.036549304,0.010955929
